inventoryId,seriesId,podcastSeries,entityId,entityType,episodeNumber,episodeTitle,publicationDate,originalField,originalFieldIndex,originalLabel,originalUrl,normalizedUrl,canonicalUrlKey,platform,destinationType,mediaType,official,existingVerificationStatus,existingApprovalState,existingPreferredRank,existingPreferred,retiredDomainIndicator,reviewRequirement,inventoryTimestamp,inventoryGeneratorVersion,duplicateGroup,duplicateStatus,validationJobId
inv-00416,need-to-know-podcast,Need to Know,2023-need-to-know-episode-32,podcast_episode,32,Need to Know Episode #32 — UFO Hearing Preview,2023-04-15,mediaLinks,0,Watch Need to Know Episode #32 on YouTube,https://www.youtube.com/watch?v=_KAV-nKB-L4,https://youtube.com/watch?v=_KAV-nKB-L4,da2c3172466075fbe79c,YouTube,episode,video,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00142,duplicate,media-audit-ed36cee251aba335
inv-00417,need-to-know-podcast,Need to Know,2023-need-to-know-episode-32,podcast_episode,32,Need to Know Episode #32 — UFO Hearing Preview,2023-04-15,mediaLinks,1,Watch the official Need to Know collection,https://www.youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,https://youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,24259ff69bbafb114bed,YouTube,playlist,video,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00141,duplicate,media-audit-1ff3ea652cf56f96
inv-00418,need-to-know-podcast,Need to Know,2023-need-to-know-episode-32,podcast_episode,32,Need to Know Episode #32 — UFO Hearing Preview,2023-04-15,referenceSources,0,Official Need to Know Episode 32 video — UFO Hearing Preview,https://www.youtube.com/watch?v=_KAV-nKB-L4,https://youtube.com/watch?v=_KAV-nKB-L4,da2c3172466075fbe79c,YouTube,episode,video,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00142,duplicate,media-audit-ed36cee251aba335
inv-00419,need-to-know-podcast,Need to Know,2023-need-to-know-episode-32,podcast_episode,32,Need to Know Episode #32 — UFO Hearing Preview,2023-04-15,referenceSources,1,Need to Know official YouTube collection,https://www.youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,https://youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,24259ff69bbafb114bed,YouTube,playlist,video,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00141,duplicate,media-audit-1ff3ea652cf56f96
inv-00420,need-to-know-podcast,Need to Know,2023-need-to-know-episode-33,podcast_episode,33,"Need to Know Episode #33 — UFO/UAP Hearings, Leaks & Briefings",2023-04-26,officialMedia,0,Watch on YouTube,https://www.youtube.com/watch?v=0ZOSixfpq1Y,https://youtube.com/watch?v=0ZOSixfpq1Y,3c388f68f1d5e7ac340a,YouTube,episode,video,True,verified,approved,2,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00144,authoritative,media-audit-e20136bcf7ecdae6
inv-00421,need-to-know-podcast,Need to Know,2023-need-to-know-episode-33,podcast_episode,33,"Need to Know Episode #33 — UFO/UAP Hearings, Leaks & Briefings",2023-04-26,officialMedia,1,Browse Official YouTube Playlist,https://www.youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,https://youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,24259ff69bbafb114bed,YouTube,playlist,video,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00143,authoritative,media-audit-2a92b22e743b9109
inv-00422,need-to-know-podcast,Need to Know,2023-need-to-know-episode-33,podcast_episode,33,"Need to Know Episode #33 — UFO/UAP Hearings, Leaks & Briefings",2023-04-26,mediaLinks,0,Watch Need to Know Episode #33 on YouTube,https://www.youtube.com/watch?v=0ZOSixfpq1Y,https://youtube.com/watch?v=0ZOSixfpq1Y,3c388f68f1d5e7ac340a,YouTube,episode,video,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00144,duplicate,media-audit-e20136bcf7ecdae6
inv-00423,need-to-know-podcast,Need to Know,2023-need-to-know-episode-33,podcast_episode,33,"Need to Know Episode #33 — UFO/UAP Hearings, Leaks & Briefings",2023-04-26,mediaLinks,1,Watch the official Need to Know collection,https://www.youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,https://youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,24259ff69bbafb114bed,YouTube,playlist,video,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00143,duplicate,media-audit-2a92b22e743b9109
inv-00424,need-to-know-podcast,Need to Know,2023-need-to-know-episode-33,podcast_episode,33,"Need to Know Episode #33 — UFO/UAP Hearings, Leaks & Briefings",2023-04-26,referenceSources,0,"Official Need to Know Episode 33 video — UFO/UAP Hearings, Leaks & Briefings",https://www.youtube.com/watch?v=0ZOSixfpq1Y,https://youtube.com/watch?v=0ZOSixfpq1Y,3c388f68f1d5e7ac340a,YouTube,episode,video,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00144,duplicate,media-audit-e20136bcf7ecdae6
inv-00425,need-to-know-podcast,Need to Know,2023-need-to-know-episode-33,podcast_episode,33,"Need to Know Episode #33 — UFO/UAP Hearings, Leaks & Briefings",2023-04-26,referenceSources,1,Need to Know official YouTube collection,https://www.youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,https://youtube.com/playlist?list=PLXdU8QbJkboeMcvUNyGpb9h6FUS9cVBti,24259ff69bbafb114bed,YouTube,playlist,video,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00143,duplicate,media-audit-2a92b22e743b9109
inv-00426,need-to-know-podcast,Need to Know,2023-need-to-know-episode-34,podcast_episode,34,Need to Know Episode #34 — (20) 23 & Me,2023-05-25,officialMedia,0,Watch on YouTube,https://www.youtube.com/watch?v=pFHHxzoIuy8,https://youtube.com/watch?v=pFHHxzoIuy8,b441d740491d32642756,YouTube,episode,video,True,verified,approved,2,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00146,authoritative,media-audit-407417ecdaf3d405
